"Freq [GHz]","ang_rad(S(waveport2:1,antenna)) [rad]","ang_rad(S(waveport1:1,antenna)) [rad]"
2.8275575,1.29358274308133,-2.16869423983261
2.835055,1.28482360835432,-2.17829349299159
2.8425525,1.2760664845251,-2.18789083081456
2.85005,1.2673113746033,-2.19748625271864
2.8575475,1.25855828156643,-2.20707975813915
2.865045,1.24980720835895,-2.2166713465301
2.8725425,1.24105815789127,-2.22626101736479
2.88004,1.23231113303872,-2.2358487701363
2.8875375,1.2235661366406,-2.24543460435802
2.895035,1.21482317149918,-2.25501851956427
2.9025325,1.20608224037868,-2.2646005153108
2.91003,1.19734334600432,-2.27418059117538
2.9175275,1.18860649106129,-2.28375874675839
2.925025,1.17987167819376,-2.29333498168339
2.9325225,1.17113891000392,-2.3029092955977
2.94002,1.16240818905094,-2.31248168817305
2.9475175,1.15367951785001,-2.32205215910612
2.955015,1.14495289887132,-2.33162070811919
2.9625125,1.1362283345391,-2.34118733496078
2.97001,1.12750582723061,-2.35075203940623
2.9775075,1.11878537927518,-2.36031482125839
2.985005,1.11006699295316,-2.36987568034819
2.9925025,1.10135067049502,-2.37943461653538
3,1.0926364140803,-2.3889916297091

